Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 8871.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.2, 8796.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
1.9000000000000006, 8781.0, 1, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.0000000000000004, 8807.5, 2, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.1000000000000005, 8831.0, 3, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.2000000000000006, 8834.75, 4, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.3000000000000007, 8843.6, 5, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.400000000000001, 8829.833333333334, 6, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.500000000000001, 8838.0, 7, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.600000000000001, 8832.5, 8, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.700000000000001, 8829.333333333334, 9, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
4.000000000000002, 8819.333333333334, 9, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
4.100000000000001, 8819.0, 10, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
4.200000000000001, 8821.454545454546, 11, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
4.300000000000001, 8818.416666666666, 12, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
4.4, 8817.076923076924, 13, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
4.5, 8819.785714285714, 14, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.699999999999992, 8821.0, 15, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.799999999999992, 8823.5, 16, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.8999999999999915, 8822.411764705883, 17, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.999999999999991, 8824.5, 18, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.099999999999991, 8824.684210526315, 19, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.19999999999999, 8825.15, 20, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.29999999999999, 8827.0, 21, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.39999999999999, 8829.40909090909, 22, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.499999999999989, 8828.130434782608, 23, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.599999999999989, 8828.75, 24, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.699999999999989, 8826.88, 25, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.799999999999988, 8827.923076923076, 26, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.899999999999988, 8825.407407407407, 27, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
7.999999999999988, 8825.25, 28, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
8.099999999999987, 8825.448275862069, 29, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
8.199999999999987, 8826.3, 30, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
8.299999999999986, 8825.870967741936, 31, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
8.399999999999986, 8827.71875, 32, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
8.499999999999986, 8826.121212121212, 33, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
8.499999999999986, 8826.121212121212, 33, 1, 1000000000.0, gs='40', nc='0.6', ne='0.8', ps='5', xi='0.2'
14.499999999999964, 8821.787878787878, 33, 2, 1000000000.0, gs='20', nc='0.1', ne='0.2', ps='5', xi='0.2'
14.499999999999964, 8821.787878787878, 33, 2, 1000000000.0, gs='20', nc='0.1', ne='0.2', ps='5', xi='0.2'
27.100000000000115, 8803.121212121212, 33, 4, 1000000000.0, gs='10', nc='0.4', ne='0.2', ps='5', xi='0.6'
27.100000000000115, 8803.121212121212, 33, 4, 1000000000.0, gs='10', nc='0.4', ne='0.2', ps='5', xi='0.6'
32.700000000000195, 8798.212121212122, 33, 5, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
32.700000000000195, 8798.212121212122, 33, 5, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
40.500000000000306, 8797.79411764706, 34, 6, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
40.70000000000031, 8798.028571428571, 35, 6, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
40.90000000000031, 8798.611111111111, 36, 6, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
41.100000000000314, 8798.81081081081, 37, 6, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
41.30000000000032, 8798.736842105263, 38, 6, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
41.50000000000032, 8797.97435897436, 39, 6, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
49.10000000000043, 8797.8, 40, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
49.30000000000043, 8797.09756097561, 41, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
49.50000000000043, 8796.452380952382, 42, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
49.700000000000436, 8797.39534883721, 43, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
49.90000000000044, 8797.113636363636, 44, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
50.10000000000044, 8798.044444444444, 45, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
50.300000000000445, 8797.369565217392, 46, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
50.50000000000045, 8797.127659574468, 47, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
50.70000000000045, 8796.541666666666, 48, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
50.90000000000045, 8797.30612244898, 49, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
51.100000000000456, 8797.14, 50, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
51.30000000000046, 8797.823529411764, 51, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
51.50000000000046, 8797.173076923076, 52, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
51.700000000000465, 8796.88679245283, 53, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
51.90000000000047, 8798.037037037036, 54, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
52.10000000000047, 8798.50909090909, 55, 7, 1000000000.0, gs='10', nc='0.8', ne='0.4', ps='5', xi='0.6'
