Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 13803.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.2, 13733.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.3000000000000007, 13745.0, 2, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.500000000000001, 13763.0, 3, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.700000000000001, 13769.5, 4, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.9000000000000012, 13777.6, 5, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.1000000000000014, 13802.833333333334, 6, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.2000000000000015, 13792.666666666666, 6, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.3000000000000016, 13788.0, 7, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.4000000000000017, 13787.625, 8, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.5000000000000018, 13795.333333333334, 9, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.600000000000002, 13792.3, 10, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.700000000000002, 13793.727272727272, 11, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.800000000000002, 13795.416666666666, 12, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.799999999999995, 13804.153846153846, 13, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.899999999999995, 13802.142857142857, 14, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.999999999999995, 13803.933333333332, 15, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.099999999999994, 13807.0, 16, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.199999999999994, 13807.941176470587, 17, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.299999999999994, 13810.055555555555, 18, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.399999999999993, 13811.315789473685, 19, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.499999999999993, 13812.35, 20, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.5999999999999925, 13817.761904761905, 21, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.699999999999992, 13818.136363636364, 22, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.799999999999992, 13818.782608695652, 23, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.8999999999999915, 13817.208333333334, 24, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.999999999999991, 13818.28, 25, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.099999999999991, 13816.038461538461, 26, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.19999999999999, 13813.111111111111, 27, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.29999999999999, 13814.67857142857, 28, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.39999999999999, 13814.068965517241, 29, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.499999999999989, 13816.833333333334, 30, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.599999999999989, 13819.322580645161, 31, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.599999999999989, 13819.322580645161, 31, 1, 1000000000.0, gs='100', nc='0.8', ne='0.8', ps='5', xi='0.2'
15.89999999999996, 13772.032258064517, 31, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
15.99999999999996, 13770.8125, 32, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.09999999999996, 13772.454545454546, 33, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.19999999999996, 13773.441176470587, 34, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.29999999999996, 13774.314285714287, 35, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.399999999999963, 13773.194444444445, 36, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.499999999999964, 13774.243243243243, 37, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.599999999999966, 13774.71052631579, 38, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.699999999999967, 13775.615384615385, 39, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
16.699999999999967, 13775.615384615385, 39, 2, 1000000000.0, gs='10', nc='0.6', ne='0.6', ps='15', xi='0.8'
46.50000000000039, 13755.358974358975, 39, 5, 1000000000.0, gs='10', nc='0.1', ne='0.4', ps='15', xi='0.2'
46.60000000000039, 13756.975, 40, 5, 1000000000.0, gs='10', nc='0.1', ne='0.4', ps='15', xi='0.2'
46.700000000000394, 13756.512195121952, 41, 5, 1000000000.0, gs='10', nc='0.1', ne='0.4', ps='15', xi='0.2'
