Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 8381.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.2, 8314.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.0000000000000013, 8304.0, 1, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.1000000000000014, 8287.5, 2, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.2000000000000015, 8279.0, 3, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.3000000000000016, 8287.25, 4, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.4000000000000017, 8299.0, 5, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.5000000000000018, 8303.666666666666, 6, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.600000000000002, 8292.714285714286, 7, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.700000000000002, 8294.0, 8, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.800000000000002, 8292.222222222223, 9, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.900000000000002, 8291.3, 10, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.000000000000002, 8299.181818181818, 11, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.100000000000001, 8295.666666666666, 12, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.200000000000001, 8293.76923076923, 13, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.300000000000001, 8293.57142857143, 14, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.4, 8295.0, 15, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.5, 8299.0625, 16, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.6, 8301.764705882353, 17, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.699999999999999, 8302.888888888889, 18, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.799999999999999, 8301.0, 19, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
4.899999999999999, 8300.0, 20, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.999999999999991, 8301.809523809523, 21, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.099999999999991, 8297.045454545454, 22, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.19999999999999, 8301.826086956522, 23, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.29999999999999, 8302.291666666666, 24, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.39999999999999, 8301.52, 25, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.499999999999989, 8301.76923076923, 26, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.599999999999989, 8304.111111111111, 27, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.699999999999989, 8302.17857142857, 28, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.799999999999988, 8302.241379310344, 29, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.899999999999988, 8300.933333333332, 30, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
7.999999999999988, 8302.225806451614, 31, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
8.099999999999987, 8300.71875, 32, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
8.199999999999987, 8300.90909090909, 33, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
8.299999999999986, 8299.470588235294, 34, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
8.399999999999986, 8299.4, 35, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
8.499999999999986, 8299.972222222223, 36, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
8.499999999999986, 8299.972222222223, 36, 1, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
9.199999999999983, 8300.162162162162, 37, 2, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
9.299999999999983, 8298.684210526315, 38, 2, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
9.399999999999983, 8298.589743589744, 39, 2, 1000000000.0, gs='10', nc='0.8', ne='0.8', ps='5', xi='0.2'
