Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 33693.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.2, 32784.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
1.9000000000000006, 32671.0, 1, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.0000000000000004, 32789.5, 2, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.1000000000000005, 33258.333333333336, 3, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.2000000000000006, 33225.75, 4, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.3000000000000007, 33280.2, 5, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.400000000000001, 33284.333333333336, 6, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.500000000000001, 33184.42857142857, 7, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.600000000000001, 33199.75, 8, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
2.700000000000001, 33257.22222222222, 9, 1, 1000000000.0, gs='70', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.1999999999999975, 33018.22222222222, 9, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.299999999999997, 33110.8, 10, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.399999999999997, 33130.72727272727, 11, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.4999999999999964, 33053.5, 12, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.599999999999996, 33012.38461538462, 13, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.699999999999996, 32970.92857142857, 14, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.799999999999995, 33044.53333333333, 15, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.899999999999995, 33172.0, 16, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
5.999999999999995, 33133.76470588235, 17, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.099999999999994, 33099.444444444445, 18, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.199999999999994, 33065.89473684211, 19, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.299999999999994, 33033.25, 20, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.399999999999993, 33021.80952380953, 21, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.499999999999993, 33033.72727272727, 22, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.5999999999999925, 32999.608695652176, 23, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.699999999999992, 32958.708333333336, 24, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.799999999999992, 32983.56, 25, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
6.8999999999999915, 32970.57692307692, 26, 1, 1000000000.0, gs='20', nc='0.6', ne='0.8', ps='5', xi='0.2'
10.19999999999998, 32708.96153846154, 26, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.29999999999998, 32746.037037037036, 27, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.399999999999979, 32725.464285714286, 28, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.499999999999979, 32752.655172413793, 29, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.599999999999978, 32773.166666666664, 30, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.699999999999978, 32775.67741935484, 31, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.799999999999978, 32802.375, 32, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.899999999999977, 32822.72727272727, 33, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
10.999999999999977, 32830.382352941175, 34, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
12.79999999999997, 32820.28571428572, 35, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
12.89999999999997, 32797.02777777778, 36, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
12.99999999999997, 32810.27027027027, 37, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.09999999999997, 32804.21052631579, 38, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.199999999999969, 32824.07692307692, 39, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.299999999999969, 32819.075, 40, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.399999999999968, 32826.9756097561, 41, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.499999999999968, 32808.380952380954, 42, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.599999999999968, 32802.41860465116, 43, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.699999999999967, 32825.75, 44, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.799999999999967, 32850.37777777778, 45, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.899999999999967, 32857.086956521736, 46, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
13.999999999999966, 32870.63829787234, 47, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
14.099999999999966, 32875.5625, 48, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
14.199999999999966, 32905.142857142855, 49, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
14.299999999999965, 32914.82, 50, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
14.399999999999965, 32912.72549019608, 51, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
14.399999999999965, 32912.72549019608, 51, 1, 1000000000.0, gs='20', nc='0.2', ne='0.8', ps='5', xi='0.2'
24.900000000000084, 32348.823529411766, 51, 2, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
24.900000000000084, 32348.823529411766, 51, 2, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
53.800000000000495, 32350.96153846154, 52, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
53.900000000000496, 32364.490566037737, 53, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
54.0000000000005, 32363.962962962964, 54, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
55.80000000000052, 32387.21818181818, 55, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
55.900000000000524, 32384.053571428572, 56, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.000000000000526, 32377.894736842107, 57, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.10000000000053, 32385.568965517243, 58, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.20000000000053, 32380.745762711864, 59, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.30000000000053, 32371.966666666667, 60, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.40000000000053, 32374.918032786885, 61, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.50000000000053, 32382.951612903227, 62, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.600000000000534, 32388.73015873016, 63, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.700000000000536, 32386.765625, 64, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.80000000000054, 32376.476923076923, 65, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
56.90000000000054, 32369.469696969696, 66, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
57.00000000000054, 32364.985074626864, 67, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
57.10000000000054, 32357.867647058825, 68, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
57.20000000000054, 32354.391304347828, 69, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
57.300000000000544, 32369.77142857143, 70, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
57.400000000000546, 32367.661971830985, 71, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
57.400000000000546, 32367.661971830985, 71, 8, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
70.80000000000025, 32368.472222222223, 72, 10, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
70.90000000000025, 32370.534246575342, 73, 10, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
71.00000000000024, 32380.472972972973, 74, 10, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
71.10000000000024, 32376.093333333334, 75, 10, 1000000000.0, gs='10', nc='0.4', ne='0.6', ps='5', xi='0.8'
