Base,RC2_8_8.txt,40,0.2,0.4,25,0.2,16184
Base,RC1_4_3.txt,40,0.2,0.4,25,0.2,7731
Base,C2_6_10.txt,40,0.2,0.4,25,0.2,7326
Base,R2_8_10.txt,40,0.2,0.4,25,0.2,21622
Base,RC2_10_1.txt,40,0.2,0.4,25,0.2,31216
Base,RC1_10_8.txt,40,0.2,0.4,25,0.2,46939
Base,C2_6_3.txt,40,0.2,0.4,25,0.2,7505
Base,RC1_6_2.txt,40,0.2,0.4,25,0.2,16894
Base,R1_8_5.txt,40,0.2,0.4,25,0.2,36132
Base,C2_6_6.txt,40,0.2,0.4,25,0.2,7565
Base,R2_8_1.txt,40,0.2,0.4,25,0.2,26790
Base,RC2_4_3.txt,40,0.2,0.4,25,0.2,4584
Base,C1_6_6.txt,40,0.2,0.4,25,0.2,14039
Base,RC1_6_10.txt,40,0.2,0.4,25,0.2,16448
Base,RC2_6_7.txt,40,0.2,0.4,25,0.2,10729
Base,R1_2_1.txt,40,0.2,0.4,25,0.2,4634
Base,C2_2_3.txt,40,0.2,0.4,25,0.2,1778
Base,C1_4_2.txt,40,0.2,0.4,25,0.2,7085
Base,C2_10_4.txt,40,0.2,0.4,25,0.2,18493
Base,RC1_10_1.txt,40,0.2,0.4,25,0.2,49435
Base,C1_2_10.txt,40,0.2,0.4,25,0.2,2638
Base,C2_4_6.txt,40,0.2,0.4,25,0.2,3846
Base,R2_4_1.txt,40,0.2,0.4,25,0.2,7558
Base,RC1_10_6.txt,40,0.2,0.4,25,0.2,48399
Base,R2_10_7.txt,40,0.2,0.4,25,0.2,26649
Base,RC1_2_5.txt,40,0.2,0.4,25,0.2,3324
Base,C1_8_10.txt,40,0.2,0.4,25,0.2,25122
Base,R2_2_4.txt,40,0.2,0.4,25,0.2,1922
Base,C1_10_4.txt,40,0.2,0.4,25,0.2,42231
Base,R1_2_8.txt,40,0.2,0.4,25,0.2,2969
Base,R2_8_3.txt,40,0.2,0.4,25,0.2,19261
Base,R1_6_5.txt,40,0.2,0.4,25,0.2,20300
Base,C1_10_8.txt,40,0.2,0.4,25,0.2,42645
Base,C2_6_8.txt,40,0.2,0.4,25,0.2,7487
Base,R2_4_8.txt,40,0.2,0.4,25,0.2,4076
Base,R1_8_2.txt,40,0.2,0.4,25,0.2,36713
Base,C1_8_2.txt,40,0.2,0.4,25,0.2,25117
Base,RC1_6_3.txt,40,0.2,0.4,25,0.2,16163
Base,RC2_10_2.txt,40,0.2,0.4,25,0.2,27621
Base,R1_10_8.txt,40,0.2,0.4,25,0.2,45093
Base,RC2_6_8.txt,40,0.2,0.4,25,0.2,10086
Base,R2_10_9.txt,40,0.2,0.4,25,0.2,34094
Base,R2_6_5.txt,40,0.2,0.4,25,0.2,14550
Base,RC2_4_1.txt,40,0.2,0.4,25,0.2,6187
Base,C2_4_4.txt,40,0.2,0.4,25,0.2,3569
Base,R1_2_5.txt,40,0.2,0.4,25,0.2,4044
Base,R2_8_7.txt,40,0.2,0.4,25,0.2,17589
Base,R1_2_10.txt,40,0.2,0.4,25,0.2,3305
Base,RC2_10_3.txt,40,0.2,0.4,25,0.2,21723
Base,C1_10_3.txt,40,0.2,0.4,25,0.2,42921
Base,RC1_10_3.txt,40,0.2,0.4,25,0.2,45303
Base,C1_8_1.txt,40,0.2,0.4,25,0.2,25119
Base,RC1_2_8.txt,40,0.2,0.4,25,0.2,3092
Base,RC1_10_5.txt,40,0.2,0.4,25,0.2,48172
Base,RC1_6_5.txt,40,0.2,0.4,25,0.2,17405
Base,C2_2_6.txt,40,0.2,0.4,25,0.2,1844
Base,RC2_6_3.txt,40,0.2,0.4,25,0.2,9488
Base,C2_8_8.txt,40,0.2,0.4,25,0.2,11701
Base,RC2_4_9.txt,40,0.2,0.4,25,0.2,4606
Base,RC2_2_9.txt,40,0.2,0.4,25,0.2,2080
Base,C1_4_9.txt,40,0.2,0.4,25,0.2,6960
Base,C1_4_3.txt,40,0.2,0.4,25,0.2,6903
Base,C1_2_8.txt,40,0.2,0.4,25,0.2,2676
Base,R2_8_8.txt,40,0.2,0.4,25,0.2,14034
Base,C2_10_9.txt,40,0.2,0.4,25,0.2,18188
Base,RC2_10_5.txt,40,0.2,0.4,25,0.2,28943
Base,C1_10_10.txt,40,0.2,0.4,25,0.2,41736
Base,R1_6_9.txt,40,0.2,0.4,25,0.2,19253
