KNN3,C1_6_9.txt,10.0,0.6,0.4,5.0,0.27,13766
KNN3,R1_4_2.txt,10.0,0.23,0.33,5.0,0.4,9137
KNN3,R1_10_6.txt,10.0,0.23,0.67,5.0,0.67,50190
KNN3,R2_10_1.txt,10.0,0.27,0.53,5.0,0.8,38435
KNN3,C1_8_6.txt,10.0,0.47,0.47,5.0,0.17,25095
KNN3,R1_2_2.txt,10.0,0.4,0.47,15.0,0.47,3923
KNN3,RC2_6_2.txt,10.0,0.67,0.67,5.0,0.2,10639
KNN3,RC1_2_1.txt,20.0,0.53,0.33,5.0,0.4,3513
KNN3,RC1_8_6.txt,10.0,0.17,0.4,5.0,0.67,30593
KNN3,C2_4_7.txt,10.0,0.6,0.27,5.0,0.6,3869
KNN3,C2_8_9.txt,10.0,0.2,0.47,5.0,0.47,11229
KNN3,R2_8_9.txt,10.0,0.6,0.47,5.0,0.8,22456
KNN3,C2_6_2.txt,10.0,0.73,0.4,5.0,0.6,7544
KNN3,C2_6_9.txt,10.0,0.67,0.27,5.0,0.73,7358
KNN3,C1_2_2.txt,40.0,0.8,0.4,15.0,0.4,2685
KNN3,R2_6_2.txt,10.0,0.67,0.73,5.0,0.2,13390
KNN3,C1_6_1.txt,16.0,0.43,0.4,5.0,0.3,14045
KNN3,R1_2_6.txt,10.0,0.47,0.47,15.0,0.53,3560
KNN3,RC1_8_1.txt,10.0,0.53,0.73,5.0,0.73,31319
KNN3,C2_8_7.txt,10.0,0.33,0.6,5.0,0.47,11601
KNN3,C1_8_9.txt,10.0,0.27,0.47,5.0,0.4,24733
KNN3,RC2_8_7.txt,10.0,0.4,0.6,5.0,0.8,16961
KNN3,R2_10_4.txt,10.0,0.1,0.43,5.0,0.6,19169
KNN3,R1_2_4.txt,10.0,0.6,0.23,5.0,0.4,3090
KNN3,RC2_8_3.txt,10.0,0.53,0.73,5.0,0.73,14582
KNN3,C2_4_9.txt,10.0,0.67,0.33,5.0,0.47,3857
KNN3,RC1_4_10.txt,10.0,0.33,0.47,5.0,0.53,7647
KNN3,RC2_2_6.txt,20.0,0.47,0.33,5.0,0.47,2502
KNN3,R1_8_1.txt,10.0,0.23,0.47,5.0,0.67,37456
KNN3,C1_6_10.txt,10.0,0.6,0.53,5.0,0.27,13821
KNN3,RC2_6_1.txt,10.0,0.73,0.4,5.0,0.6,12141
KNN3,RC2_2_3.txt,10.0,0.67,0.23,5.0,0.33,2226
KNN3,RC1_8_5.txt,10.0,0.2,0.6,5.0,0.67,30761
KNN3,R2_4_7.txt,10.0,0.4,0.6,5.0,0.4,4949
KNN3,R1_8_3.txt,10.0,0.1,0.27,5.0,0.4,31428
KNN3,RC1_2_3.txt,10.0,0.67,0.13,5.0,0.33,3018
KNN3,C2_2_4.txt,10.0,0.6,0.33,5.0,0.47,1689
KNN3,R2_6_1.txt,10.0,0.17,0.73,5.0,0.6,15811
KNN3,RC2_8_2.txt,10.0,0.4,0.6,5.0,0.8,17297
KNN3,C1_4_6.txt,40.0,0.6,0.53,11.0,0.47,7112
KNN3,C2_8_10.txt,10.0,0.33,0.6,5.0,0.6,11231
KNN3,C2_2_8.txt,10.0,0.5,0.33,15.0,0.6,1811
KNN3,RC2_2_7.txt,10.0,0.53,0.33,15.0,0.73,2304
KNN3,R2_8_4.txt,10.0,0.13,0.47,5.0,0.47,14335
KNN3,C1_2_5.txt,40.0,0.8,0.3,15.0,0.3,2686
KNN3,C1_2_1.txt,40.0,0.8,0.3,15.0,0.3,2690
KNN3,R1_4_3.txt,10.0,0.67,0.73,5.0,0.47,7918
KNN3,R2_6_6.txt,10.0,0.67,0.67,5.0,0.2,12239
KNN3,R1_6_7.txt,10.0,0.13,0.67,5.0,0.33,17082
KNN3,R2_4_6.txt,10.0,0.33,0.67,5.0,0.27,5943
KNN3,C2_2_10.txt,20.0,0.23,0.23,18.0,0.53,1787
KNN3,R1_6_2.txt,10.0,0.13,0.6,5.0,0.4,19349
KNN3,C2_4_3.txt,10.0,0.33,0.53,5.0,0.4,3754
KNN3,C1_6_3.txt,10.0,0.47,0.53,5.0,0.4,13869
KNN3,C1_10_2.txt,10.0,0.67,0.8,5.0,0.17,42419
KNN3,C2_10_3.txt,10.0,0.3,0.53,5.0,0.73,18178
KNN5,C1_4_4.txt,10.0,0.52,0.6,5.0,0.44,6814
KNN5,C1_10_6.txt,10.0,0.48,0.68,5.0,0.18,42387
KNN5,R1_4_8.txt,10.0,0.64,0.76,5.0,0.52,7348
KNN5,C2_10_7.txt,10.0,0.26,0.56,5.0,0.8,17382
KNN5,C1_4_1.txt,32.0,0.56,0.52,9.0,0.4,7112
KNN5,R1_6_10.txt,10.0,0.16,0.64,5.0,0.6,18085
KNN5,RC2_4_2.txt,10.0,0.36,0.6,5.0,0.32,5489
KNN5,RC2_4_4.txt,10.0,0.36,0.56,5.0,0.4,3625
KNN5,C2_10_5.txt,10.0,0.32,0.52,5.0,0.68,16576
KNN5,RC1_4_2.txt,10.0,0.28,0.68,5.0,0.4,8019
KNN5,C2_2_9.txt,10.0,0.48,0.26,5.0,0.44,1815
KNN5,RC1_2_7.txt,10.0,0.52,0.24,5.0,0.44,3193
