Base,RC2_8_8.txt,40,0.2,0.4,25,0.2,17441
Base,RC1_4_3.txt,40,0.2,0.4,25,0.2,7875
Base,C2_6_10.txt,40,0.2,0.4,25,0.2,7938
Base,R2_8_10.txt,40,0.2,0.4,25,0.2,22305
Base,RC2_10_1.txt,40,0.2,0.4,25,0.2,32444
Base,RC1_10_8.txt,40,0.2,0.4,25,0.2,47659
Base,C2_6_3.txt,40,0.2,0.4,25,0.2,7964
Base,RC1_6_2.txt,40,0.2,0.4,25,0.2,16973
Base,R1_8_5.txt,40,0.2,0.4,25,0.2,36246
Base,C2_6_6.txt,40,0.2,0.4,25,0.2,7754
Base,R2_8_1.txt,40,0.2,0.4,25,0.2,26855
Base,RC2_4_3.txt,40,0.2,0.4,25,0.2,4962
Base,C1_6_6.txt,40,0.2,0.4,25,0.2,14047
Base,RC1_6_10.txt,40,0.2,0.4,25,0.2,16519
Base,RC2_6_7.txt,40,0.2,0.4,25,0.2,10969
Base,R1_2_1.txt,40,0.2,0.4,25,0.2,4641
Base,C2_2_3.txt,40,0.2,0.4,25,0.2,1763
Base,C1_4_2.txt,40,0.2,0.4,25,0.2,7089
Base,C2_10_4.txt,40,0.2,0.4,25,0.2,18458
Base,RC1_10_1.txt,40,0.2,0.4,25,0.2,49678
Base,C1_2_10.txt,40,0.2,0.4,25,0.2,2618
Base,C2_4_6.txt,40,0.2,0.4,25,0.2,3858
Base,R2_4_1.txt,40,0.2,0.4,25,0.2,7764
Base,RC1_10_6.txt,40,0.2,0.4,25,0.2,49268
Base,R2_10_7.txt,40,0.2,0.4,25,0.2,26919
Base,RC1_2_5.txt,40,0.2,0.4,25,0.2,3329
Base,C1_8_10.txt,40,0.2,0.4,25,0.2,25718
Base,R2_2_4.txt,40,0.2,0.4,25,0.2,1950
Base,C1_10_4.txt,40,0.2,0.4,25,0.2,42749
Base,R1_2_8.txt,40,0.2,0.4,25,0.2,2966
Base,R2_8_3.txt,40,0.2,0.4,25,0.2,19800
Base,R1_6_5.txt,40,0.2,0.4,25,0.2,20606
Base,C1_10_8.txt,40,0.2,0.4,25,0.2,44500
Base,C2_6_8.txt,40,0.2,0.4,25,0.2,8178
Base,R2_4_8.txt,40,0.2,0.4,25,0.2,4232
Base,R1_8_2.txt,40,0.2,0.4,25,0.2,99999
Base,C1_8_2.txt,40,0.2,0.4,25,0.2,26149
Base,RC1_6_3.txt,40,0.2,0.4,25,0.2,16291
Base,RC2_10_2.txt,40,0.2,0.4,25,0.2,28907
Base,R1_10_8.txt,40,0.2,0.4,25,0.2,45312
Base,RC2_6_8.txt,40,0.2,0.4,25,0.2,10940
Base,R2_10_9.txt,40,0.2,0.4,25,0.2,36035
Base,R2_6_5.txt,40,0.2,0.4,25,0.2,14498
Base,RC2_4_1.txt,40,0.2,0.4,25,0.2,6295
Base,C2_4_4.txt,40,0.2,0.4,25,0.2,3658
Base,R1_2_5.txt,40,0.2,0.4,25,0.2,4055
Base,R2_8_7.txt,40,0.2,0.4,25,0.2,18422
Base,R1_2_10.txt,40,0.2,0.4,25,0.2,3337
Base,RC2_10_3.txt,40,0.2,0.4,25,0.2,23199
Base,C1_10_3.txt,40,0.2,0.4,25,0.2,44718
Base,RC1_10_3.txt,40,0.2,0.4,25,0.2,45580
Base,C1_8_1.txt,40,0.2,0.4,25,0.2,25119
Base,RC1_2_8.txt,40,0.2,0.4,25,0.2,3128
Base,RC1_10_5.txt,40,0.2,0.4,25,0.2,49252
Base,RC1_6_5.txt,40,0.2,0.4,25,0.2,17465
Base,C2_2_6.txt,40,0.2,0.4,25,0.2,1845
Base,RC2_6_3.txt,40,0.2,0.4,25,0.2,9755
Base,C2_8_8.txt,40,0.2,0.4,25,0.2,13411
Base,RC2_4_9.txt,40,0.2,0.4,25,0.2,4714
Base,RC2_2_9.txt,40,0.2,0.4,25,0.2,2105
Base,C1_4_9.txt,40,0.2,0.4,25,0.2,7044
Base,C1_4_3.txt,40,0.2,0.4,25,0.2,7060
Base,C1_2_8.txt,40,0.2,0.4,25,0.2,2676
Base,R2_8_8.txt,40,0.2,0.4,25,0.2,14277
Base,C2_10_9.txt,40,0.2,0.4,25,0.2,19472
Base,RC2_10_5.txt,40,0.2,0.4,25,0.2,29273
Base,C1_10_10.txt,40,0.2,0.4,25,0.2,43408
Base,R1_6_9.txt,40,0.2,0.4,25,0.2,19576
