KNN5,C1_4_8.txt,20.0,0.52,0.44,5.0,0.4,7087
KNN5,R2_6_3.txt,10.0,0.26,0.8,5.0,0.6,10990
KNN5,C1_10_1.txt,10.0,0.5,0.76,5.0,0.18,42396
KNN5,R2_4_3.txt,10.0,0.48,0.68,5.0,0.4,5589
KNN5,RC2_10_7.txt,10.0,0.32,0.6,5.0,0.8,26815
KNN5,C2_6_4.txt,10.0,0.56,0.44,5.0,0.52,7036
KNN5,RC2_8_4.txt,10.0,0.52,0.68,5.0,0.68,12488
KNN5,C1_10_5.txt,10.0,0.36,0.64,5.0,0.22,42403
KNN5,C2_4_2.txt,10.0,0.4,0.52,5.0,0.28,3914
KNN5,RC2_8_1.txt,10.0,0.44,0.56,5.0,0.8,20765
KNN5,RC1_4_6.txt,10.0,0.56,0.6,5.0,0.44,8370
KNN5,C2_8_6.txt,10.0,0.44,0.64,5.0,0.44,12858
KNN5,RC1_4_8.txt,10.0,0.68,0.56,5.0,0.48,8104
KNN5,R2_2_2.txt,10.0,0.48,0.48,15.0,0.44,3008
KNN5,R1_4_1.txt,10.0,0.54,0.44,5.0,0.24,10522
KNN5,C2_8_3.txt,10.0,0.58,0.76,5.0,0.56,13217
KNN5,RC2_4_6.txt,10.0,0.6,0.32,5.0,0.28,5400
KNN5,RC2_2_4.txt,10.0,0.54,0.4,15.0,0.72,1862
KNN5,C2_4_10.txt,10.0,0.6,0.28,5.0,0.56,3734
KNN5,R2_6_7.txt,10.0,0.26,0.72,5.0,0.4,10504
KNN5,C2_8_4.txt,10.0,0.58,0.72,5.0,0.56,12140
KNN5,R2_10_8.txt,10.0,0.22,0.68,5.0,0.56,19912
KNN5,R1_4_10.txt,10.0,0.32,0.64,5.0,0.44,8451
KNN5,C1_6_8.txt,10.0,0.52,0.56,5.0,0.36,14244
KNN5,R1_2_7.txt,10.0,0.52,0.26,5.0,0.4,3204
KNN5,R2_4_10.txt,10.0,0.4,0.36,5.0,0.48,5917
KNN5,C1_2_7.txt,40.0,0.72,0.34,15.0,0.3,2678
KNN5,RC2_8_6.txt,10.0,0.34,0.52,5.0,0.8,18287
KNN5,C1_6_9.txt,10.0,0.48,0.52,5.0,0.36,13909
KNN5,R1_4_2.txt,10.0,0.22,0.4,5.0,0.44,9104
KNN5,R1_10_6.txt,10.0,0.26,0.72,5.0,0.68,50100
KNN5,R2_10_1.txt,10.0,0.44,0.48,5.0,0.8,39816
KNN5,C1_8_6.txt,10.0,0.4,0.48,5.0,0.3,25099
KNN5,R1_2_2.txt,10.0,0.48,0.44,15.0,0.52,3962
KNN5,RC2_6_2.txt,10.0,0.68,0.6,5.0,0.24,10932
KNN5,RC1_2_1.txt,18.0,0.48,0.4,7.0,0.44,3535
KNN5,RC1_8_6.txt,10.0,0.2,0.48,5.0,0.68,31108
KNN5,C2_4_7.txt,10.0,0.6,0.32,5.0,0.52,4003
KNN5,C2_8_9.txt,10.0,0.44,0.56,5.0,0.4,11780
KNN5,R2_8_9.txt,10.0,0.52,0.52,5.0,0.8,22555
KNN5,C2_6_2.txt,10.0,0.68,0.4,5.0,0.56,7895
KNN5,C2_6_9.txt,10.0,0.68,0.36,5.0,0.6,7623
KNN5,C1_2_2.txt,40.0,0.64,0.34,13.0,0.4,2685
KNN5,R2_6_2.txt,10.0,0.68,0.64,5.0,0.24,13492
KNN5,C1_6_1.txt,14.0,0.5,0.4,5.0,0.3,14045
KNN5,R1_2_6.txt,10.0,0.42,0.44,15.0,0.56,3566
KNN5,RC1_8_1.txt,10.0,0.6,0.64,5.0,0.72,31891
KNN5,C2_8_7.txt,10.0,0.52,0.64,5.0,0.52,12921
KNN5,C1_8_9.txt,10.0,0.3,0.42,5.0,0.38,25253
KNN5,RC2_8_7.txt,10.0,0.4,0.6,5.0,0.8,17610
KNN5,R2_10_4.txt,10.0,0.1,0.46,5.0,0.6,20826
KNN5,R1_2_4.txt,10.0,0.52,0.24,5.0,0.48,3101
KNN5,RC2_8_3.txt,10.0,0.48,0.68,5.0,0.76,15461
KNN5,C2_4_9.txt,10.0,0.68,0.36,5.0,0.36,3870
KNN5,RC1_4_10.txt,10.0,0.28,0.52,5.0,0.48,7818
KNN5,RC2_2_6.txt,18.0,0.44,0.4,7.0,0.48,2507
KNN5,R1_8_1.txt,10.0,0.22,0.48,5.0,0.64,99999
KNN5,C1_6_10.txt,10.0,0.52,0.56,5.0,0.32,14078
KNN5,RC2_6_1.txt,10.0,0.6,0.48,5.0,0.64,12390
KNN5,RC2_2_3.txt,10.0,0.52,0.26,5.0,0.44,2227
KNN5,RC1_8_5.txt,10.0,0.24,0.6,5.0,0.72,31037
KNN5,R2_4_7.txt,10.0,0.44,0.68,5.0,0.4,5014
KNN5,R1_8_3.txt,10.0,0.12,0.4,5.0,0.44,31042
KNN5,RC1_2_3.txt,10.0,0.52,0.2,5.0,0.44,3018
KNN5,C2_2_4.txt,10.0,0.52,0.3,5.0,0.4,1710
KNN5,R2_6_1.txt,10.0,0.14,0.6,5.0,0.56,15769
KNN5,RC2_8_2.txt,10.0,0.4,0.6,5.0,0.8,18110
KNN5,C1_4_6.txt,32.0,0.52,0.44,9.0,0.36,7112
