Random,C1_10_4.txt,70,0.4,0.2,5,0.1,43031
Random,R1_2_8.txt,100,0.1,0.8,15,0.8,2980
Random,R2_8_3.txt,40,0.4,0.1,5,0.6,20143
Random,R1_6_5.txt,100,0.4,0.1,25,0.8,20655
Random,C1_10_8.txt,10,0.2,0.1,45,0.1,43907
Random,C2_6_8.txt,20,0.6,0.1,45,0.1,8530
Random,R2_4_8.txt,40,0.8,0.6,5,0.1,4232
Random,R1_8_2.txt,20,0.2,0.2,15,0.4,36962
Random,C1_8_2.txt,70,0.2,0.8,25,0.4,26621
Random,RC1_6_3.txt,40,0.8,0.2,25,0.4,16352
Random,RC2_10_2.txt,100,0.8,0.1,5,0.1,32226
Random,R1_10_8.txt,70,0.2,0.2,25,0.8,45056
Random,RC2_6_8.txt,40,0.2,0.4,45,0.6,11257
Random,R2_10_9.txt,40,0.8,0.1,25,0.8,35144
Random,R2_6_5.txt,100,0.1,0.6,45,0.6,15517
Random,RC2_4_1.txt,100,0.6,0.8,45,0.4,6583
Random,C2_4_4.txt,20,0.6,0.4,35,0.6,3812
Random,R1_2_5.txt,40,0.4,0.6,35,0.6,4060
Random,R2_8_7.txt,20,0.2,0.8,45,0.4,19813
Random,R1_2_10.txt,20,0.2,0.8,35,0.1,3348
Random,RC2_10_3.txt,20,0.8,0.2,25,0.1,23401
Random,C1_10_3.txt,40,0.1,0.6,15,0.4,44638
Random,RC1_10_3.txt,70,0.6,0.6,35,0.4,45519
Random,C1_8_1.txt,70,0.4,0.8,5,0.2,25122
Random,RC1_2_8.txt,10,0.6,0.4,45,0.8,3130
Random,RC1_10_5.txt,10,0.6,0.1,45,0.4,48608
Random,RC1_6_5.txt,10,0.6,0.4,35,0.1,17532
Random,C2_2_6.txt,40,0.1,0.1,5,0.4,1845
Random,RC2_6_3.txt,40,0.6,0.4,35,0.4,9638
Random,C2_8_8.txt,70,0.6,0.2,25,0.2,12629
Random,RC2_4_9.txt,40,0.1,0.6,5,0.8,4699
Random,RC2_2_9.txt,20,0.4,0.8,5,0.8,2094
Random,C1_4_9.txt,10,0.8,0.6,45,0.1,7003
Random,C1_4_3.txt,40,0.1,0.1,35,0.2,7193
Random,C1_2_8.txt,100,0.4,0.2,35,0.4,2676
Random,R2_8_8.txt,40,0.4,0.4,45,0.8,14560
Random,C2_10_9.txt,40,0.6,0.1,15,0.2,19046
Random,RC2_10_5.txt,40,0.4,0.4,25,0.6,31165
Random,C1_10_10.txt,70,0.2,0.6,25,0.6,42710
Random,R1_6_9.txt,70,0.8,0.4,5,0.8,19745
Random,R1_10_10.txt,70,0.8,0.2,5,0.2,51443
Random,C1_4_5.txt,10,0.6,0.2,35,0.6,7112
Random,R1_10_3.txt,10,0.4,0.4,45,0.4,49251
Random,R2_2_7.txt,70,0.4,0.6,25,0.8,2341
Random,R2_2_10.txt,100,0.2,0.8,35,0.6,2573
Random,C2_10_8.txt,40,0.8,0.1,45,0.1,18695
Random,RC2_2_10.txt,20,0.4,0.6,45,0.2,1996
Random,R1_10_7.txt,20,0.1,0.2,35,0.6,47364
Random,R2_10_3.txt,20,0.4,0.1,35,0.2,30641
Random,RC1_8_10.txt,40,0.6,0.4,35,0.1,30125
Random,R1_2_9.txt,40,0.4,0.1,35,0.2,3820
Random,R1_8_7.txt,100,0.6,0.8,5,0.2,31134
Random,R2_4_9.txt,10,0.1,0.6,35,0.4,6372
Random,C2_8_1.txt,10,0.8,0.8,45,0.6,13027
Random,RC1_8_4.txt,20,0.6,0.2,15,0.8,27869
Random,RC1_8_3.txt,70,0.1,0.2,35,0.4,29749
Random,R1_4_9.txt,70,0.8,0.6,25,0.2,9029
Random,RC1_2_6.txt,40,0.6,0.6,15,0.2,3323
Random,C2_2_2.txt,100,0.4,0.4,25,0.6,1851
Random,C2_2_1.txt,40,0.1,0.6,35,0.4,1923
Random,RC2_10_10.txt,20,0.8,0.4,25,0.2,24893
Random,R2_10_5.txt,10,0.8,0.4,5,0.4,38946
Random,C1_4_7.txt,10,0.1,0.1,45,0.2,7077
Random,C1_8_3.txt,40,0.1,0.6,25,0.8,26122
Random,C1_10_7.txt,100,0.8,0.2,15,0.4,43474
Random,RC1_2_10.txt,40,0.2,0.4,5,0.1,3017
Random,RC1_4_1.txt,100,0.6,0.6,45,0.8,8815
Random,R1_6_3.txt,20,0.4,0.8,15,0.6,17900
