Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 14836.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.2, 14075.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.3000000000000007, 13904.0, 1, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.400000000000001, 14029.5, 2, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.500000000000001, 14110.666666666666, 3, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.600000000000001, 14164.75, 4, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.700000000000001, 14160.6, 5, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.800000000000001, 14161.166666666666, 6, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
2.9000000000000012, 14179.0, 7, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.0000000000000013, 14193.25, 8, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.1000000000000014, 14201.0, 9, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.2000000000000015, 14171.0, 10, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.3000000000000016, 14158.636363636364, 11, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.4000000000000017, 14152.166666666666, 12, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
3.5000000000000018, 14151.384615384615, 13, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.399999999999997, 14170.57142857143, 14, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.4999999999999964, 14162.866666666667, 15, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.599999999999996, 14168.0, 16, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.699999999999996, 14172.588235294117, 17, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.799999999999995, 14172.333333333334, 18, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.899999999999995, 14162.736842105263, 19, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
5.999999999999995, 14160.45, 20, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
6.099999999999994, 14163.57142857143, 21, 1, 1000000000.0, gs='20', nc='0.8', ne='0.8', ps='5', xi='0.2'
