Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 3395.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.30000000000000004, 3390.0, 1, 1, 1000000000.0, gs='20', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.0000000000000013, 3388.0, 1, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.1000000000000014, 3388.5, 2, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.2000000000000015, 3395.6666666666665, 3, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.3000000000000016, 3396.0, 4, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.4000000000000017, 3397.2, 5, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.5000000000000018, 3399.1666666666665, 6, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.600000000000002, 3397.285714285714, 7, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.700000000000002, 3395.375, 8, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.800000000000002, 3395.3333333333335, 9, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
3.900000000000002, 3397.3, 10, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.000000000000002, 3396.5454545454545, 11, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.100000000000001, 3396.5, 12, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.200000000000001, 3396.3846153846152, 13, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.300000000000001, 3395.9285714285716, 14, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.4, 3397.6, 15, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.5, 3399.375, 16, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
4.6, 3398.823529411765, 17, 1, 1000000000.0, gs='10', nc='0.2', ne='0.4', ps='35', xi='0.8'
