Run 1
0, 100000000, 0, 1, 0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.1, 12754.0, 1, 1, 1000000000.0, gs='40', nc='0.4', ne='0.4', ps='25', xi='0.4'
0.2, 11769.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.8', ps='5', xi='0.2'
1.6000000000000003, 11765.0, 1, 1, 1000000000.0, gs='70', nc='0.8', ne='0.2', ps='5', xi='0.2'
1.7000000000000004, 12013.5, 2, 1, 1000000000.0, gs='70', nc='0.8', ne='0.2', ps='5', xi='0.2'
1.8000000000000005, 12273.0, 3, 1, 1000000000.0, gs='70', nc='0.8', ne='0.2', ps='5', xi='0.2'
1.9000000000000006, 12140.0, 4, 1, 1000000000.0, gs='70', nc='0.8', ne='0.2', ps='5', xi='0.2'
2.0000000000000004, 12098.0, 5, 1, 1000000000.0, gs='70', nc='0.8', ne='0.2', ps='5', xi='0.2'
2.1000000000000005, 12141.0, 6, 1, 1000000000.0, gs='70', nc='0.8', ne='0.2', ps='5', xi='0.2'
3.1000000000000014, 11705.666666666666, 6, 1, 1000000000.0, gs='20', nc='0.8', ne='0.2', ps='5', xi='0.2'
3.2000000000000015, 11726.57142857143, 7, 1, 1000000000.0, gs='20', nc='0.8', ne='0.2', ps='5', xi='0.2'
3.3000000000000016, 11763.75, 8, 1, 1000000000.0, gs='20', nc='0.8', ne='0.2', ps='5', xi='0.2'
3.4000000000000017, 11753.666666666666, 9, 1, 1000000000.0, gs='20', nc='0.8', ne='0.2', ps='5', xi='0.2'
3.5000000000000018, 11739.7, 10, 1, 1000000000.0, gs='20', nc='0.8', ne='0.2', ps='5', xi='0.2'
3.600000000000002, 11724.454545454546, 11, 1, 1000000000.0, gs='20', nc='0.8', ne='0.2', ps='5', xi='0.2'
5.1999999999999975, 11583.727272727272, 11, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
5.299999999999997, 11587.333333333334, 12, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
5.399999999999997, 11599.846153846154, 13, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
5.4999999999999964, 11588.57142857143, 14, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
5.599999999999996, 11577.4, 15, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
5.699999999999996, 11578.75, 16, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
5.799999999999995, 11581.411764705883, 17, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
7.799999999999988, 11578.388888888889, 18, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
7.899999999999988, 11583.052631578947, 19, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
7.999999999999988, 11600.25, 20, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
8.099999999999987, 11608.42857142857, 21, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
8.199999999999987, 11603.272727272728, 22, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
8.299999999999986, 11598.130434782608, 23, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
8.399999999999986, 11605.416666666666, 24, 1, 1000000000.0, gs='20', nc='0.8', ne='0.6', ps='5', xi='0.2'
